condition,seed,refinement_level,setting_left,setting_right,G,expected_relation,holdout_edge
refinement_broken_control,3103,2,beta,zeta,-0.400842503084,0,False
refinement_broken_control,3103,2,gamma,alpha,0.053037614037,0,False
refinement_broken_control,3103,2,gamma,beta,0.106976319169,-1,False
refinement_broken_control,3103,2,gamma,gamma,0,0,False
refinement_broken_control,3103,2,gamma,delta,0.0387639180951,1,True
refinement_broken_control,3103,2,gamma,epsilon,1.07392526698,0,False
refinement_broken_control,3103,2,gamma,zeta,-0.964274558567,-0.35,False
refinement_broken_control,3103,2,delta,alpha,1.05675927222,-0.45,False
refinement_broken_control,3103,2,delta,beta,-0.956509407491,0,False
refinement_broken_control,3103,2,delta,gamma,-0.0387639180951,-1,False
refinement_broken_control,3103,2,delta,delta,0,0,False
refinement_broken_control,3103,2,delta,epsilon,0.0526769240859,1,False
refinement_broken_control,3103,2,delta,zeta,0.0980601439425,0,False
refinement_broken_control,3103,2,epsilon,alpha,-0.300116804466,0,False
refinement_broken_control,3103,2,epsilon,beta,0.896576448698,0,False
refinement_broken_control,3103,2,epsilon,gamma,-1.07392526698,0,False
refinement_broken_control,3103,2,epsilon,delta,-0.0526769240859,-1,False
refinement_broken_control,3103,2,epsilon,epsilon,1.71038013323e-18,0,False
refinement_broken_control,3103,2,epsilon,zeta,-0.00596700065905,1,True
refinement_broken_control,3103,2,zeta,alpha,-1.0007940064,1,False
refinement_broken_control,3103,2,zeta,beta,0.400842503084,0,False
refinement_broken_control,3103,2,zeta,gamma,0.964274558567,0.35,False
refinement_broken_control,3103,2,zeta,delta,-0.0980601439425,0,False
refinement_broken_control,3103,2,zeta,epsilon,0.00596700065905,-1,False
refinement_broken_control,3103,2,zeta,zeta,5.54543650891e-18,0,False
refinement_broken_control,3103,3,alpha,alpha,3.56857351877e-18,0,False
refinement_broken_control,3103,3,alpha,beta,0.0880918660549,1,True
refinement_broken_control,3103,3,alpha,gamma,-1.06828035312,0,False
refinement_broken_control,3103,3,alpha,delta,0.00851552762764,0.45,False
refinement_broken_control,3103,3,alpha,epsilon,0.00860520611834,0,False
refinement_broken_control,3103,3,alpha,zeta,0.992980977507,-1,False
refinement_broken_control,3103,3,beta,alpha,-0.0880918660549,-1,False
refinement_broken_control,3103,3,beta,beta,0,0,False
refinement_broken_control,3103,3,beta,gamma,-0.0582959138934,1,False
refinement_broken_control,3103,3,beta,delta,1.00458261335,0,False
refinement_broken_control,3103,3,beta,epsilon,-1.06701066696,0,False
refinement_broken_control,3103,3,beta,zeta,-0.162780034587,0,False
refinement_broken_control,3103,3,gamma,alpha,1.06828035312,0,False
refinement_broken_control,3103,3,gamma,beta,0.0582959138934,-1,False
refinement_broken_control,3103,3,gamma,gamma,-3.23539582177e-18,0,False
refinement_broken_control,3103,3,gamma,delta,-0.986607639194,1,True
refinement_broken_control,3103,3,gamma,epsilon,0.488647980395,0,False
refinement_broken_control,3103,3,gamma,zeta,0.00113904773342,-0.35,False
refinement_broken_control,3103,3,delta,alpha,-0.00851552762764,-0.45,False
refinement_broken_control,3103,3,delta,beta,-1.00458261335,0,False
refinement_broken_control,3103,3,delta,gamma,0.986607639194,-1,False
refinement_broken_control,3103,3,delta,delta,0,0,False
refinement_broken_control,3103,3,delta,epsilon,0.0371699561146,1,False
refinement_broken_control,3103,3,delta,zeta,0.335077765027,0,False
refinement_broken_control,3103,3,epsilon,alpha,-0.00860520611834,0,False
refinement_broken_control,3103,3,epsilon,beta,1.06701066696,0,False
refinement_broken_control,3103,3,epsilon,gamma,-0.488647980395,0,False
refinement_broken_control,3103,3,epsilon,delta,-0.0371699561146,-1,False
refinement_broken_control,3103,3,epsilon,epsilon,-6.44032286541e-18,0,False
refinement_broken_control,3103,3,epsilon,zeta,-0.943913872928,1,True
refinement_broken_control,3103,3,zeta,alpha,-0.992980977507,1,False
refinement_broken_control,3103,3,zeta,beta,0.162780034587,0,False
refinement_broken_control,3103,3,zeta,gamma,-0.00113904773342,0.35,False
refinement_broken_control,3103,3,zeta,delta,-0.335077765027,0,False
refinement_broken_control,3103,3,zeta,epsilon,0.943913872928,-1,False
refinement_broken_control,3103,3,zeta,zeta,8.54353319312e-19,0,False
ambiguous_partial_preservation,3101,0,alpha,alpha,-3.42993060899e-18,0,False
ambiguous_partial_preservation,3101,0,alpha,beta,0.74670600347,1,True
ambiguous_partial_preservation,3101,0,alpha,gamma,0.631061496654,0,False
ambiguous_partial_preservation,3101,0,alpha,delta,0.41780882924,0.45,False
ambiguous_partial_preservation,3101,0,alpha,epsilon,-0.601176470597,0,False
ambiguous_partial_preservation,3101,0,alpha,zeta,-0.720043182562,-1,False
ambiguous_partial_preservation,3101,0,beta,alpha,-0.74670600347,-1,False
ambiguous_partial_preservation,3101,0,beta,beta,-2.38713162384e-17,0,False
ambiguous_partial_preservation,3101,0,beta,gamma,0.226705804927,1,False
ambiguous_partial_preservation,3101,0,beta,delta,0.587682449302,0,False
ambiguous_partial_preservation,3101,0,beta,epsilon,-0.21574056632,0,False
ambiguous_partial_preservation,3101,0,beta,zeta,-0.166819268365,0,False
ambiguous_partial_preservation,3101,0,gamma,alpha,-0.631061496654,0,False
ambiguous_partial_preservation,3101,0,gamma,beta,-0.226705804927,-1,False
ambiguous_partial_preservation,3101,0,gamma,gamma,-2.39399113069e-17,0,False
ambiguous_partial_preservation,3101,0,gamma,delta,0.735713413829,1,True
ambiguous_partial_preservation,3101,0,gamma,epsilon,-0.165663640743,0,False
ambiguous_partial_preservation,3101,0,gamma,zeta,-0.230214228087,-0.35,False
ambiguous_partial_preservation,3101,0,delta,alpha,-0.41780882924,-0.45,False
ambiguous_partial_preservation,3101,0,delta,beta,-0.587682449302,0,False
ambiguous_partial_preservation,3101,0,delta,gamma,-0.735713413829,-1,False
ambiguous_partial_preservation,3101,0,delta,delta,-3.37888502438e-18,0,False
ambiguous_partial_preservation,3101,0,delta,epsilon,0.73490665247,1,False
ambiguous_partial_preservation,3101,0,delta,zeta,0.592819275487,0,False
ambiguous_partial_preservation,3101,0,epsilon,alpha,0.601176470597,0,False
ambiguous_partial_preservation,3101,0,epsilon,beta,0.21574056632,0,False
ambiguous_partial_preservation,3101,0,epsilon,gamma,0.165663640743,0,False
ambiguous_partial_preservation,3101,0,epsilon,delta,-0.73490665247,-1,False
ambiguous_partial_preservation,3101,0,epsilon,epsilon,-2.48468317903e-17,0,False
ambiguous_partial_preservation,3101,0,epsilon,zeta,0.198470678801,1,True
ambiguous_partial_preservation,3101,0,zeta,alpha,0.720043182562,1,False
ambiguous_partial_preservation,3101,0,zeta,beta,0.166819268365,0,False
ambiguous_partial_preservation,3101,0,zeta,gamma,0.230214228087,0.35,False
ambiguous_partial_preservation,3101,0,zeta,delta,-0.592819275487,0,False
ambiguous_partial_preservation,3101,0,zeta,epsilon,-0.198470678801,-1,False
ambiguous_partial_preservation,3101,0,zeta,zeta,2.38376189946e-17,0,False
ambiguous_partial_preservation,3101,1,alpha,alpha,0,0,False
ambiguous_partial_preservation,3101,1,alpha,beta,0.691939494843,1,True
ambiguous_partial_preservation,3101,1,alpha,gamma,0.601615063026,0,False
ambiguous_partial_preservation,3101,1,alpha,delta,0.428988716208,0.45,False
ambiguous_partial_preservation,3101,1,alpha,epsilon,-0.586579356536,0,False
ambiguous_partial_preservation,3101,1,alpha,zeta,-0.7402239273,-1,False
ambiguous_partial_preservation,3101,1,beta,alpha,-0.691939494843,-1,False
ambiguous_partial_preservation,3101,1,beta,beta,2.50020884192e-17,0,False
ambiguous_partial_preservation,3101,1,beta,gamma,0.286557016428,1,False
ambiguous_partial_preservation,3101,1,beta,delta,0.627745834849,0,False
ambiguous_partial_preservation,3101,1,beta,epsilon,-0.200252668595,0,False
ambiguous_partial_preservation,3101,1,beta,zeta,-0.195003750064,0,False
ambiguous_partial_preservation,3101,1,gamma,alpha,-0.601615063026,0,False
ambiguous_partial_preservation,3101,1,gamma,beta,-0.286557016428,-1,False
ambiguous_partial_preservation,3101,1,gamma,gamma,2.36934837526e-17,0,False
ambiguous_partial_preservation,3101,1,gamma,delta,0.739335721521,1,True
ambiguous_partial_preservation,3101,1,gamma,epsilon,-0.0859219092852,0,False
ambiguous_partial_preservation,3101,1,gamma,zeta,-0.172337614209,-0.35,False
ambiguous_partial_preservation,3101,1,delta,alpha,-0.428988716208,-0.45,False
ambiguous_partial_preservation,3101,1,delta,beta,-0.627745834849,0,False
ambiguous_partial_preservation,3101,1,delta,gamma,-0.739335721521,-1,False
ambiguous_partial_preservation,3101,1,delta,delta,0,0,False
ambiguous_partial_preservation,3101,1,delta,epsilon,0.760318377963,1,False
ambiguous_partial_preservation,3101,1,delta,zeta,0.590606782174,0,False
ambiguous_partial_preservation,3101,1,epsilon,alpha,0.586579356536,0,False
ambiguous_partial_preservation,3101,1,epsilon,beta,0.200252668595,0,False
ambiguous_partial_preservation,3101,1,epsilon,gamma,0.0859219092852,0,False
ambiguous_partial_preservation,3101,1,epsilon,delta,-0.760318377963,-1,False
ambiguous_partial_preservation,3101,1,epsilon,epsilon,-2.29072991345e-17,0,False
ambiguous_partial_preservation,3101,1,epsilon,zeta,0.172906842623,1,True
ambiguous_partial_preservation,3101,1,zeta,alpha,0.7402239273,1,False
ambiguous_partial_preservation,3101,1,zeta,beta,0.195003750064,0,False
ambiguous_partial_preservation,3101,1,zeta,gamma,0.172337614209,0.35,False
ambiguous_partial_preservation,3101,1,zeta,delta,-0.590606782174,0,False
ambiguous_partial_preservation,3101,1,zeta,epsilon,-0.172906842623,-1,False
ambiguous_partial_preservation,3101,1,zeta,zeta,0,0,False
ambiguous_partial_preservation,3101,2,alpha,alpha,1.71457460197e-18,0,False
ambiguous_partial_preservation,3101,2,alpha,beta,0.741926839851,1,True
ambiguous_partial_preservation,3101,2,alpha,gamma,0.601398915906,0,False
ambiguous_partial_preservation,3101,2,alpha,delta,0.479311777591,0.45,False
ambiguous_partial_preservation,3101,2,alpha,epsilon,-0.613451250371,0,False
ambiguous_partial_preservation,3101,2,alpha,zeta,-0.742251419628,-1,False
ambiguous_partial_preservation,3101,2,beta,alpha,-0.741926839851,-1,False
ambiguous_partial_preservation,3101,2,beta,beta,0,0,False
ambiguous_partial_preservation,3101,2,beta,gamma,0.190137276998,1,False
ambiguous_partial_preservation,3101,2,beta,delta,0.577090015244,0,False
ambiguous_partial_preservation,3101,2,beta,epsilon,-0.104033795809,0,False
ambiguous_partial_preservation,3101,2,beta,zeta,-0.0825379274608,0,False
ambiguous_partial_preservation,3101,2,gamma,alpha,-0.601398915906,0,False
ambiguous_partial_preservation,3101,2,gamma,beta,-0.190137276998,-1,False
ambiguous_partial_preservation,3101,2,gamma,gamma,2.4669369334e-17,0,False
ambiguous_partial_preservation,3101,2,gamma,delta,0.718409326171,1,True
ambiguous_partial_preservation,3101,2,gamma,epsilon,-0.124980153046,0,False
ambiguous_partial_preservation,3101,2,gamma,zeta,-0.181504054489,-0.35,False
ambiguous_partial_preservation,3101,2,delta,alpha,-0.479311777591,-0.45,False
ambiguous_partial_preservation,3101,2,delta,beta,-0.577090015244,0,False
ambiguous_partial_preservation,3101,2,delta,gamma,-0.718409326171,-1,False
ambiguous_partial_preservation,3101,2,delta,delta,3.37244954392e-18,0,False
ambiguous_partial_preservation,3101,2,delta,epsilon,0.714504362426,1,False
ambiguous_partial_preservation,3101,2,delta,zeta,0.594050194684,0,False
ambiguous_partial_preservation,3101,2,epsilon,alpha,0.613451250371,0,False
ambiguous_partial_preservation,3101,2,epsilon,beta,0.104033795809,0,False
ambiguous_partial_preservation,3101,2,epsilon,gamma,0.124980153046,0,False
ambiguous_partial_preservation,3101,2,epsilon,delta,-0.714504362426,-1,False
ambiguous_partial_preservation,3101,2,epsilon,epsilon,0,0,False
ambiguous_partial_preservation,3101,2,epsilon,zeta,0.18871203247,1,True
ambiguous_partial_preservation,3101,2,zeta,alpha,0.742251419628,1,False
ambiguous_partial_preservation,3101,2,zeta,beta,0.0825379274608,0,False
ambiguous_partial_preservation,3101,2,zeta,gamma,0.181504054489,0.35,False
ambiguous_partial_preservation,3101,2,zeta,delta,-0.594050194684,0,False
ambiguous_partial_preservation,3101,2,zeta,epsilon,-0.18871203247,-1,False
ambiguous_partial_preservation,3101,2,zeta,zeta,0,0,False
ambiguous_partial_preservation,3101,3,alpha,alpha,0,0,False
ambiguous_partial_preservation,3101,3,alpha,beta,0.765978287621,1,True
ambiguous_partial_preservation,3101,3,alpha,gamma,0.651515681241,0,False
ambiguous_partial_preservation,3101,3,alpha,delta,0.465734258728,0.45,False
ambiguous_partial_preservation,3101,3,alpha,epsilon,-0.56966084127,0,False
ambiguous_partial_preservation,3101,3,alpha,zeta,-0.713732179935,-1,False
ambiguous_partial_preservation,3101,3,beta,alpha,-0.765978287621,-1,False
ambiguous_partial_preservation,3101,3,beta,beta,0,0,False
ambiguous_partial_preservation,3101,3,beta,gamma,0.146034891279,1,False
ambiguous_partial_preservation,3101,3,beta,delta,0.574724263844,0,False
ambiguous_partial_preservation,3101,3,beta,epsilon,-0.0657054719712,0,False
ambiguous_partial_preservation,3101,3,beta,zeta,-0.129409710695,0,False
ambiguous_partial_preservation,3101,3,gamma,alpha,-0.651515681241,0,False
ambiguous_partial_preservation,3101,3,gamma,beta,-0.146034891279,-1,False
ambiguous_partial_preservation,3101,3,gamma,gamma,-1.25295926161e-17,0,False
ambiguous_partial_preservation,3101,3,gamma,delta,0.74044665634,1,True
ambiguous_partial_preservation,3101,3,gamma,epsilon,-0.0925138542557,0,False
ambiguous_partial_preservation,3101,3,gamma,zeta,-0.218445184058,-0.35,False
ambiguous_partial_preservation,3101,3,delta,alpha,-0.465734258728,-0.45,False
ambiguous_partial_preservation,3101,3,delta,beta,-0.574724263844,0,False
ambiguous_partial_preservation,3101,3,delta,gamma,-0.74044665634,-1,False
ambiguous_partial_preservation,3101,3,delta,delta,-8.2829881455e-19,0,False
ambiguous_partial_preservation,3101,3,delta,epsilon,0.781642310697,1,False
ambiguous_partial_preservation,3101,3,delta,zeta,0.630500384159,0,False
ambiguous_partial_preservation,3101,3,epsilon,alpha,0.56966084127,0,False
ambiguous_partial_preservation,3101,3,epsilon,beta,0.0657054719712,0,False
ambiguous_partial_preservation,3101,3,epsilon,gamma,0.0925138542557,0,False
ambiguous_partial_preservation,3101,3,epsilon,delta,-0.781642310697,-1,False
ambiguous_partial_preservation,3101,3,epsilon,epsilon,2.37361775475e-17,0,False
ambiguous_partial_preservation,3101,3,epsilon,zeta,0.239426006283,1,True
ambiguous_partial_preservation,3101,3,zeta,alpha,0.713732179935,1,False
ambiguous_partial_preservation,3101,3,zeta,beta,0.129409710695,0,False
ambiguous_partial_preservation,3101,3,zeta,gamma,0.218445184058,0.35,False
ambiguous_partial_preservation,3101,3,zeta,delta,-0.630500384159,0,False
ambiguous_partial_preservation,3101,3,zeta,epsilon,-0.239426006283,-1,False
ambiguous_partial_preservation,3101,3,zeta,zeta,0,0,False
ambiguous_partial_preservation,3102,0,alpha,alpha,0,0,False
ambiguous_partial_preservation,3102,0,alpha,beta,0.746758291991,1,True
ambiguous_partial_preservation,3102,0,alpha,gamma,0.56621456391,0,False
ambiguous_partial_preservation,3102,0,alpha,delta,0.424515875713,0.45,False
ambiguous_partial_preservation,3102,0,alpha,epsilon,-0.618042825197,0,False
ambiguous_partial_preservation,3102,0,alpha,zeta,-0.797687643015,-1,False
ambiguous_partial_preservation,3102,0,beta,alpha,-0.746758291991,-1,False
ambiguous_partial_preservation,3102,0,beta,beta,-2.50527845885e-17,0,False
ambiguous_partial_preservation,3102,0,beta,gamma,0.193423690136,1,False
ambiguous_partial_preservation,3102,0,beta,delta,0.636227282906,0,False
ambiguous_partial_preservation,3102,0,beta,epsilon,-0.117719964126,0,False
ambiguous_partial_preservation,3102,0,beta,zeta,-0.125342348929,0,False
ambiguous_partial_preservation,3102,0,gamma,alpha,-0.56621456391,0,False
ambiguous_partial_preservation,3102,0,gamma,beta,-0.193423690136,-1,False
ambiguous_partial_preservation,3102,0,gamma,gamma,0,0,False
ambiguous_partial_preservation,3102,0,gamma,delta,0.743582201413,1,True
ambiguous_partial_preservation,3102,0,gamma,epsilon,-0.153780248582,0,False
ambiguous_partial_preservation,3102,0,gamma,zeta,-0.221085634586,-0.35,False
ambiguous_partial_preservation,3102,0,delta,alpha,-0.424515875713,-0.45,False
ambiguous_partial_preservation,3102,0,delta,beta,-0.636227282906,0,False
ambiguous_partial_preservation,3102,0,delta,gamma,-0.743582201413,-1,False
ambiguous_partial_preservation,3102,0,delta,delta,-3.36454436949e-18,0,False
ambiguous_partial_preservation,3102,0,delta,epsilon,0.726097115795,1,False
ambiguous_partial_preservation,3102,0,delta,zeta,0.596834196769,0,False
ambiguous_partial_preservation,3102,0,epsilon,alpha,0.618042825197,0,False
ambiguous_partial_preservation,3102,0,epsilon,beta,0.117719964126,0,False
ambiguous_partial_preservation,3102,0,epsilon,gamma,0.153780248582,0,False
ambiguous_partial_preservation,3102,0,epsilon,delta,-0.726097115795,-1,False
ambiguous_partial_preservation,3102,0,epsilon,epsilon,0,0,False
ambiguous_partial_preservation,3102,0,epsilon,zeta,0.201288944695,1,True
ambiguous_partial_preservation,3102,0,zeta,alpha,0.797687643015,1,False
ambiguous_partial_preservation,3102,0,zeta,beta,0.125342348929,0,False
ambiguous_partial_preservation,3102,0,zeta,gamma,0.221085634586,0.35,False
ambiguous_partial_preservation,3102,0,zeta,delta,-0.596834196769,0,False
ambiguous_partial_preservation,3102,0,zeta,epsilon,-0.201288944695,-1,False
ambiguous_partial_preservation,3102,0,zeta,zeta,0,0,False
ambiguous_partial_preservation,3102,1,alpha,alpha,-1.77707797093e-18,0,False
ambiguous_partial_preservation,3102,1,alpha,beta,0.754370731842,1,True
ambiguous_partial_preservation,3102,1,alpha,gamma,0.577938698588,0,False
ambiguous_partial_preservation,3102,1,alpha,delta,0.482094064838,0.45,False
ambiguous_partial_preservation,3102,1,alpha,epsilon,-0.635225880963,0,False
ambiguous_partial_preservation,3102,1,alpha,zeta,-0.776909917134,-1,False
ambiguous_partial_preservation,3102,1,beta,alpha,-0.754370731842,-1,False
ambiguous_partial_preservation,3102,1,beta,beta,-1.20128273094e-17,0,False
ambiguous_partial_preservation,3102,1,beta,gamma,0.184575293319,1,False
ambiguous_partial_preservation,3102,1,beta,delta,0.611969469972,0,False
ambiguous_partial_preservation,3102,1,beta,epsilon,-0.14311308799,0,False
ambiguous_partial_preservation,3102,1,beta,zeta,-0.145384652164,0,False
ambiguous_partial_preservation,3102,1,gamma,alpha,-0.577938698588,0,False
ambiguous_partial_preservation,3102,1,gamma,beta,-0.184575293319,-1,False
ambiguous_partial_preservation,3102,1,gamma,gamma,0,0,False
ambiguous_partial_preservation,3102,1,gamma,delta,0.705898423977,1,True
ambiguous_partial_preservation,3102,1,gamma,epsilon,-0.14343366507,0,False
ambiguous_partial_preservation,3102,1,gamma,zeta,-0.214387870206,-0.35,False
ambiguous_partial_preservation,3102,1,delta,alpha,-0.482094064838,-0.45,False
ambiguous_partial_preservation,3102,1,delta,beta,-0.611969469972,0,False
ambiguous_partial_preservation,3102,1,delta,gamma,-0.705898423977,-1,False
ambiguous_partial_preservation,3102,1,delta,delta,1.2457853238e-18,0,False
ambiguous_partial_preservation,3102,1,delta,epsilon,0.767517202837,1,False
ambiguous_partial_preservation,3102,1,delta,zeta,0.620651449558,0,False
ambiguous_partial_preservation,3102,1,epsilon,alpha,0.635225880963,0,False
ambiguous_partial_preservation,3102,1,epsilon,beta,0.14311308799,0,False
ambiguous_partial_preservation,3102,1,epsilon,gamma,0.14343366507,0,False
ambiguous_partial_preservation,3102,1,epsilon,delta,-0.767517202837,-1,False
ambiguous_partial_preservation,3102,1,epsilon,epsilon,0,0,False
ambiguous_partial_preservation,3102,1,epsilon,zeta,0.188231395304,1,True
ambiguous_partial_preservation,3102,1,zeta,alpha,0.776909917134,1,False
ambiguous_partial_preservation,3102,1,zeta,beta,0.145384652164,0,False
ambiguous_partial_preservation,3102,1,zeta,gamma,0.214387870206,0.35,False
ambiguous_partial_preservation,3102,1,zeta,delta,-0.620651449558,0,False
ambiguous_partial_preservation,3102,1,zeta,epsilon,-0.188231395304,-1,False
ambiguous_partial_preservation,3102,1,zeta,zeta,0,0,False
ambiguous_partial_preservation,3102,2,alpha,alpha,0,0,False
ambiguous_partial_preservation,3102,2,alpha,beta,0.69964107127,1,True
ambiguous_partial_preservation,3102,2,alpha,gamma,0.542358661612,0,False
ambiguous_partial_preservation,3102,2,alpha,delta,0.454548435978,0.45,False
ambiguous_partial_preservation,3102,2,alpha,epsilon,-0.60893008298,0,False
ambiguous_partial_preservation,3102,2,alpha,zeta,-0.721778249383,-1,False
ambiguous_partial_preservation,3102,2,beta,alpha,-0.69964107127,-1,False
ambiguous_partial_preservation,3102,2,beta,beta,4.65565322925e-17,0,False
ambiguous_partial_preservation,3102,2,beta,gamma,0.167335197664,1,False
ambiguous_partial_preservation,3102,2,beta,delta,0.593685638022,0,False
ambiguous_partial_preservation,3102,2,beta,epsilon,-0.128497441198,0,False
ambiguous_partial_preservation,3102,2,beta,zeta,-0.11851872684,0,False
ambiguous_partial_preservation,3102,2,gamma,alpha,-0.542358661612,0,False
ambiguous_partial_preservation,3102,2,gamma,beta,-0.167335197664,-1,False
ambiguous_partial_preservation,3102,2,gamma,gamma,-2.41689013519e-17,0,False
ambiguous_partial_preservation,3102,2,gamma,delta,0.744588316307,1,True
ambiguous_partial_preservation,3102,2,gamma,epsilon,-0.131972956337,0,False
ambiguous_partial_preservation,3102,2,gamma,zeta,-0.198654321727,-0.35,False
ambiguous_partial_preservation,3102,2,delta,alpha,-0.454548435978,-0.45,False
ambiguous_partial_preservation,3102,2,delta,beta,-0.593685638022,0,False
ambiguous_partial_preservation,3102,2,delta,gamma,-0.744588316307,-1,False
ambiguous_partial_preservation,3102,2,delta,delta,-3.33138123397e-18,0,False
ambiguous_partial_preservation,3102,2,delta,epsilon,0.698595686945,1,False
ambiguous_partial_preservation,3102,2,delta,zeta,0.544928387736,0,False
ambiguous_partial_preservation,3102,2,epsilon,alpha,0.60893008298,0,False
ambiguous_partial_preservation,3102,2,epsilon,beta,0.128497441198,0,False
ambiguous_partial_preservation,3102,2,epsilon,gamma,0.131972956337,0,False
ambiguous_partial_preservation,3102,2,epsilon,delta,-0.698595686945,-1,False
ambiguous_partial_preservation,3102,2,epsilon,epsilon,0,0,False
ambiguous_partial_preservation,3102,2,epsilon,zeta,0.175799788288,1,True
ambiguous_partial_preservation,3102,2,zeta,alpha,0.721778249383,1,False
ambiguous_partial_preservation,3102,2,zeta,beta,0.11851872684,0,False
ambiguous_partial_preservation,3102,2,zeta,gamma,0.198654321727,0.35,False
ambiguous_partial_preservation,3102,2,zeta,delta,-0.544928387736,0,False
ambiguous_partial_preservation,3102,2,zeta,epsilon,-0.175799788288,-1,False
ambiguous_partial_preservation,3102,2,zeta,zeta,2.34799985337e-17,0,False
ambiguous_partial_preservation,3102,3,alpha,alpha,2.59994709755e-18,0,False
ambiguous_partial_preservation,3102,3,alpha,beta,0.756243763269,1,True
ambiguous_partial_preservation,3102,3,alpha,gamma,0.584075360932,0,False
ambiguous_partial_preservation,3102,3,alpha,delta,0.486776851684,0.45,False
ambiguous_partial_preservation,3102,3,alpha,epsilon,-0.590105166879,0,False
ambiguous_partial_preservation,3102,3,alpha,zeta,-0.704507394109,-1,False
ambiguous_partial_preservation,3102,3,beta,alpha,-0.756243763269,-1,False
ambiguous_partial_preservation,3102,3,beta,beta,0,0,False
ambiguous_partial_preservation,3102,3,beta,gamma,0.148423352167,1,False
ambiguous_partial_preservation,3102,3,beta,delta,0.598694636481,0,False
ambiguous_partial_preservation,3102,3,beta,epsilon,-0.162773129952,0,False
ambiguous_partial_preservation,3102,3,beta,zeta,-0.135714116456,0,False
ambiguous_partial_preservation,3102,3,gamma,alpha,-0.584075360932,0,False
ambiguous_partial_preservation,3102,3,gamma,beta,-0.148423352167,-1,False
ambiguous_partial_preservation,3102,3,gamma,gamma,-2.31772475462e-17,0,False
ambiguous_partial_preservation,3102,3,gamma,delta,0.770261025054,1,True
ambiguous_partial_preservation,3102,3,gamma,epsilon,-0.198731510005,0,False
ambiguous_partial_preservation,3102,3,gamma,zeta,-0.2462366311,-0.35,False
ambiguous_partial_preservation,3102,3,delta,alpha,-0.486776851684,-0.45,False
ambiguous_partial_preservation,3102,3,delta,beta,-0.598694636481,0,False
ambiguous_partial_preservation,3102,3,delta,gamma,-0.770261025054,-1,False
ambiguous_partial_preservation,3102,3,delta,delta,1.65446547156e-18,0,False
ambiguous_partial_preservation,3102,3,delta,epsilon,0.74328168397,1,False
ambiguous_partial_preservation,3102,3,delta,zeta,0.592291066424,0,False
ambiguous_partial_preservation,3102,3,epsilon,alpha,0.590105166879,0,False
ambiguous_partial_preservation,3102,3,epsilon,beta,0.162773129952,0,False
ambiguous_partial_preservation,3102,3,epsilon,gamma,0.198731510005,0,False
ambiguous_partial_preservation,3102,3,epsilon,delta,-0.74328168397,-1,False
ambiguous_partial_preservation,3102,3,epsilon,epsilon,2.33061788669e-17,0,False
ambiguous_partial_preservation,3102,3,epsilon,zeta,0.191108123239,1,True
ambiguous_partial_preservation,3102,3,zeta,alpha,0.704507394109,1,False
ambiguous_partial_preservation,3102,3,zeta,beta,0.135714116456,0,False
ambiguous_partial_preservation,3102,3,zeta,gamma,0.2462366311,0.35,False
ambiguous_partial_preservation,3102,3,zeta,delta,-0.592291066424,0,False
ambiguous_partial_preservation,3102,3,zeta,epsilon,-0.191108123239,-1,False
ambiguous_partial_preservation,3102,3,zeta,zeta,2.51583837511e-17,0,False
ambiguous_partial_preservation,3103,0,alpha,alpha,0,0,False
ambiguous_partial_preservation,3103,0,alpha,beta,0.758495010309,1,True
ambiguous_partial_preservation,3103,0,alpha,gamma,0.622304556317,0,False
ambiguous_partial_preservation,3103,0,alpha,delta,0.396928569257,0.45,False
ambiguous_partial_preservation,3103,0,alpha,epsilon,-0.591321031022,0,False
ambiguous_partial_preservation,3103,0,alpha,zeta,-0.738206757533,-1,False
ambiguous_partial_preservation,3103,0,beta,alpha,-0.758495010309,-1,False
ambiguous_partial_preservation,3103,0,beta,beta,2.52315277558e-17,0,False
ambiguous_partial_preservation,3103,0,beta,gamma,0.136522569133,1,False
ambiguous_partial_preservation,3103,0,beta,delta,0.605408309785,0,False
ambiguous_partial_preservation,3103,0,beta,epsilon,-0.0737489482346,0,False
ambiguous_partial_preservation,3103,0,beta,zeta,-0.10359306356,0,False
ambiguous_partial_preservation,3103,0,gamma,alpha,-0.622304556317,0,False
ambiguous_partial_preservation,3103,0,gamma,beta,-0.136522569133,-1,False
ambiguous_partial_preservation,3103,0,gamma,gamma,-1.30422183283e-17,0,False
ambiguous_partial_preservation,3103,0,gamma,delta,0.765613034385,1,True
ambiguous_partial_preservation,3103,0,gamma,epsilon,-0.124634822231,0,False
ambiguous_partial_preservation,3103,0,gamma,zeta,-0.230226075933,-0.35,False
ambiguous_partial_preservation,3103,0,delta,alpha,-0.396928569257,-0.45,False
ambiguous_partial_preservation,3103,0,delta,beta,-0.605408309785,0,False
ambiguous_partial_preservation,3103,0,delta,gamma,-0.765613034385,-1,False
ambiguous_partial_preservation,3103,0,delta,delta,-3.47327797419e-18,0,False
ambiguous_partial_preservation,3103,0,delta,epsilon,0.777438554274,1,False
ambiguous_partial_preservation,3103,0,delta,zeta,0.638981588136,0,False
ambiguous_partial_preservation,3103,0,epsilon,alpha,0.591321031022,0,False
ambiguous_partial_preservation,3103,0,epsilon,beta,0.0737489482346,0,False
ambiguous_partial_preservation,3103,0,epsilon,gamma,0.124634822231,0,False
ambiguous_partial_preservation,3103,0,epsilon,delta,-0.777438554274,-1,False
